"","Row.names","meanPropChange","mean.r","mean.o","meanDiff","sdDiff","medianPropChange","median.r","median.o","medianDiff","nTrue","nValid","modelN","modelEstimate","MLM95lb","MLM95ub","simNum","propNull","propAttenuation","squaredError","absoluteError"
"4108","bf0repSimBelow3",-0.644173643680283,0.113611944583663,0.340411568965176,-0.226799624381513,0.187775421108901,-0.625568206309492,0.110998958142962,0.320545409301946,-0.190056458623467,30,291,30,-0.102487590902021,-0.161207092050039,-0.0437680897540033,40,1,0.8,0.0242818533238794,0.155826356319717
"4109","bfrep0SimAbove3",-0.703620260292062,0.073147218284371,0.209776855584935,-0.136629637300564,0.112142448565696,-0.523352942969807,0.0765558105486027,0.192337169219545,-0.120508820078178,5,291,5,-0.0822188271715651,-0.16738587900717,0.00294822466403948,40,1,0.8,0.0092890542261699,0.0963797397079381
"4110","BF01Below3",-1.20263993538015,-0.0793250321490011,0.558664050364996,-0.637989082513997,0.472940329499628,-1.24222588183631,-0.100237286382296,0.491093897752651,-0.573208105487779,42,306,42,-0.432128839928116,-0.611522760663258,-0.252734919192975,40,1,0.8,0.162118917562933,0.402639935380152
"4111","bf10SimAbove3",-0.898144897141611,-0.0689751967218967,0.339960793411116,-0.408935990133012,0.396340721606644,-0.867995705766094,0.0475215459242061,0.36,-0.312478454075794,5,306,5,-0.382315697799071,-0.71898974987936,-0.0456416457187823,40,1,0.8,0.0096324208349374,0.098144897141611
"4112","BF0PBelow3",-0.8334135869377,0.106830778603482,0.461996164967347,-0.355165386363865,0.321384293089124,-0.661277457859152,0.11344077416153,0.363303690199693,-0.22926144115185,29,306,29,-0.257777178241433,-0.34270927711631,-0.172845079366556,40,1,0.8,0.0011164677920432,0.0334135869376995
"4113","BFP0Above3",-0.478133672292789,0.0719181007129411,0.210779056406515,-0.138860955693574,0.158019037239226,-0.523352942969807,0.0765558105486027,0.192337169219545,-0.100660223553531,3,306,3,-0.0733140038103374,-0.184477579842995,0.0378495722223197,40,1,0.8,0.103597932911726,0.321866327707211
"4114","Overall",-0.572875288371798,0.16555856597794,0.404449028552332,-0.238890462574392,0.229515848419428,-0.517890975365702,0.131954251329763,0.342828254415394,-0.186415218358761,314,314,305,-0.21188685993149,-0.238889499969387,-0.184884219893593,41,0.3,0.4,0.0298858653296323,0.172875288371798
"4115","StatisticalSignificance",-0.291910586701262,0.265758556381983,0.397569473030952,-0.131810916648969,0.134449495519022,-0.364876911222068,0.206244525403158,0.331647108705132,-0.111112113133855,176,309,175,-0.108041318645762,-0.126487170649093,-0.0895954666424309,41,0.3,0.4,0.0116833212672654,0.108089413298738
"4116","Nonequivalence",-0.37893345550601,0.23927315826384,0.416576876558246,-0.177303718294405,0.174927669271494,-0.397088954598163,0.19121732350077,0.354092528962243,-0.140273405979877,211,305,211,-0.135667854932319,-0.170963218303553,-0.100372491561084,41,0.3,0.4,0.000443799296917248,0.0210665444939897
"4117","bf0repSimBelow3",-0.311130617464409,0.261303059823262,0.404463946967888,-0.143160887144626,0.148234238016675,-0.375377102541474,0.197216676739622,0.331647108705132,-0.11650944101196,163,266,163,-0.0985916584328616,-0.125352999034164,-0.0718303178315596,41,0.3,0.4,0.00789776715225715,0.0888693825355907
"4118","bfrep0SimAbove3",-0.231363909038436,0.292982806599739,0.410708337161359,-0.11772553056162,0.138071160823278,-0.309414332975766,0.226400361977469,0.331647108705132,-0.101421606461596,123,266,123,-0.0873596121445876,-0.124948550774484,-0.0497706735146909,41,0.3,0.4,0.0284381311747968,0.168636090961564
"4119","BF01Below3",-0.357643356866597,0.252847623449984,0.428847733468679,-0.176000110018694,0.220477027405138,-0.380056397483467,0.201030068687752,0.354092528962243,-0.130916223409141,192,306,192,-0.148662220803561,-0.180741013849225,-0.116583427757898,41,0.3,0.4,0.00179408521753048,0.0423566431334033
"4120","bf10SimAbove3",-0.306109699472036,0.269894465791477,0.407125590064684,-0.137231124273207,0.163955988847221,-0.359644985964365,0.215338386815558,0.331647108705132,-0.111770978488255,146,306,146,-0.133744407863752,-0.169549727851472,-0.0979390878760319,41,0.3,0.4,0.00881538853323132,0.0938903005279636
"4121","BF0PBelow3",-0.341247299988994,0.252134236563653,0.421606357689133,-0.16947212112548,0.185027184447311,-0.38568976217998,0.198234579606626,0.355095864769107,-0.13196870259234,203,305,203,-0.126355175844485,-0.147279667896936,-0.105430683792034,41,0.3,0.4,0.00345187975858325,0.0587527000110059
"4122","BFP0Above3",-0.26713077331654,0.284659858934673,0.416326092013992,-0.131666233079319,0.139497609960478,-0.357101999462256,0.222796013652957,0.335823554352566,-0.11421113113352,154,305,154,-0.106316047096617,-0.125403921904638,-0.0872281722885953,41,0.3,0.4,0.0176542313994607,0.13286922668346
"4123","Overall",-0.893343560906112,0.051607218711449,0.404449028552332,-0.352841809840883,0.254959134477558,-0.914065503157715,0.0297827158897696,0.342828254415394,-0.293825991871577,314,314,305,-0.32545592387109,-0.37295437415685,-0.27795747358533,42,0.6,0.7,0.0373817325438556,0.193343560906112
"4124","StatisticalSignificance",-0.574984440224832,0.169252504502615,0.408311168303559,-0.239058663800944,0.157919212411866,-0.605760245494485,0.129643503618052,0.388423099718296,-0.216212823285282,90,308,89,-0.231808510523359,-0.277797360554954,-0.185819660491763,42,0.6,0.7,0.0156288901858985,0.125015559775168
"4125","Nonequivalence",-0.646607616129348,0.144015025343284,0.433793082488499,-0.289778057145215,0.226594350269367,-0.673953963873297,0.114836190149126,0.37688590118819,-0.227764974863364,127,305,127,-0.275871651695911,-0.328606984615709,-0.223136318776114,42,0.6,0.7,0.00285074665539103,0.0533923838706517
"4126","bf0repSimBelow3",-0.598059503918563,0.175626739604089,0.379582290549301,-0.203955550945212,0.119425618005033,-0.585168471022635,0.142287875000049,0.354092528962243,-0.200260332811139,76,278,76,-0.153105491043677,-0.18340517100085,-0.122805811086504,42,0.6,0.7,0.0103918647413295,0.101940496081437
"4127","bfrep0SimAbove3",-0.563284277897393,0.220653205171843,0.402374401733674,-0.181721196561831,0.106226603923325,-0.506145586152586,0.168494621416898,0.37125781434027,-0.162278201273884,40,278,40,-0.152825764301652,-0.193554043335322,-0.112097485267982,42,0.6,0.7,0.0186911886700373,0.136715722102607
"4128","BF01Below3",-0.743520022808342,0.134773546989606,0.455764531299253,-0.320990984309646,0.262616554105552,-0.635252916310883,0.136421137892131,0.3993,-0.238944032894435,106,306,106,-0.26670370558424,-0.310617946571824,-0.222789464596656,42,0.6,0.7,0.00189399238523856,0.0435200228083414
"4129","bf10SimAbove3",-0.704103194392416,0.156657135964623,0.422439652786157,-0.265782516821534,0.208236441220144,-0.611679839439279,0.139273185474947,0.388423099718296,-0.228243498427336,71,306,71,-0.240870598114262,-0.292429269955753,-0.18931192627277,42,0.6,0.7,1.68362042219497e-05,0.00410319439241547
"4130","BF0PBelow3",-0.599685952151438,0.169315781589836,0.480733336862879,-0.311417555273043,0.271001070249297,-0.632255863042962,0.135841434078339,0.400059650056057,-0.241520153586399,113,305,113,-0.263487958579457,-0.308588730998773,-0.218387186160141,42,0.6,0.7,0.0100629081957635,0.100314047848562
"4131","BFP0Above3",-0.545318565425671,0.186976512454133,0.432685923057695,-0.245709410603562,0.164093634853334,-0.599389427962117,0.143260094405613,0.393861549859148,-0.228153513195441,68,305,68,-0.236468786286887,-0.289060561108806,-0.183877011464967,42,0.6,0.7,0.0239263462019723,0.154681434574329
"4132","Overall",-1.00848810051123,0.00584718135967478,0.404449028552332,-0.398601847192657,0.255278679951653,-0.998390224250351,0.000528260241500872,0.342828254415394,-0.339834343158029,314,314,305,-0.377275591464406,-0.433301207550164,-0.321249975378648,43,1,0.6,0.166862528259277,0.408488100511235
"4133","StatisticalSignificance",-0.555765178430055,0.132213944294826,0.346433028460513,-0.214219084165687,0.152742729776185,-0.671929967697358,0.0937732810368281,0.304288131830089,-0.202103492202761,18,308,18,-0.192132694238588,-0.273721478492312,-0.110543909984865,43,1,0.6,0.00195671943932492,0.0442348215699455
"4134","Nonequivalence",-0.764979352092448,0.096294143337812,0.427019315369769,-0.330725172031957,0.228720018507338,-0.764802881337398,0.0600882842594131,0.331647108705132,-0.262942316942283,65,305,65,-0.284836777348282,-0.366045925441328,-0.203627629255237,43,1,0.6,0.0272181866168438,0.164979352092448
"4135","bf0repSimBelow3",-0.708841920418392,0.157014223885618,0.392196814667211,-0.235182590781593,0.178234691196859,-0.628122348429626,0.0996504410413154,0.291979728539662,-0.196816583366746,34,292,34,-0.150037691634534,-0.215051669317378,-0.0850237139516914,43,1,0.6,0.0118465636403636,0.108841920418392
"4136","bfrep0SimAbove3",-0.963281665936973,0.11449049652067,0.257904388966931,-0.143413892446261,0.127467305686709,-0.398921105762003,0.121758126465864,0.25,-0.106955158903989,9,292,9,-0.117354177746076,-0.216229715392421,-0.0184786400997315,43,1,0.6,0.131973568805943,0.363281665936973
"4137","BF01Below3",-1.0603399747834,0.0464000543623704,0.508905884601687,-0.462505830239317,0.388981188951753,-0.929977276826422,0.0572107718408022,0.400059650056057,-0.390804099142505,41,306,41,-0.370053780621817,-0.469228887932309,-0.270878673311324,43,1,0.6,0.211912892383582,0.460339974783401
"4138","bf10SimAbove3",-1.42151582756488,-0.013584159358898,0.200006360710467,-0.213590520069365,0.177171226700704,-1.23573709053242,-0.0532948753588529,0.140940142982673,-0.232456113321266,12,306,12,-0.202124041421047,-0.33011489133317,-0.0741331915089243,43,1,0.6,0.674888254939612,0.821515827564882
"4139","BF0PBelow3",-0.645140346676158,0.15472701622836,0.508676636524626,-0.353949620296266,0.351163041792477,-0.678141683634937,0.115773951210997,0.380029825028028,-0.245665879604508,40,306,40,-0.208787906006948,-0.281242001860383,-0.136333810153512,43,1,0.6,0.00203765089804376,0.0451403466761583
"4140","BFP0Above3",-0.620946354098772,0.0708433165376534,0.238032673760043,-0.167189357222389,0.201236679226522,-0.764357005903793,0.078213857342476,0.220374925014439,-0.132677398345863,6,306,6,-0.147831986637746,-0.330541618226254,0.0348776449507626,43,1,0.6,0.000438749750031119,0.0209463540987714
"4141","Overall",-0.667037745111923,0.129065553809552,0.404449028552332,-0.27538347474278,0.306327131708814,-0.941434772692737,0.0195390681447077,0.342828254415394,-0.241080100049288,314,314,305,-0.27277004996,-0.317606955212593,-0.227933144707408,44,0.7,0,0.444939353403999,0.667037745111923
"4142","StatisticalSignificance",0.13391583792453,0.426585636976896,0.415223202352864,0.0113624346240323,0.168900465451045,0.00497493096550966,0.313229068753487,0.339170943127976,0.00147594203882116,92,306,92,-0.00341932748474997,-0.0367011339183977,0.0298624789488977,44,0.7,0,0.017933451647029,0.13391583792453
"4143","Nonequivalence",-0.209132964028331,0.302691274014396,0.415828646837911,-0.113137372823515,0.262070555193251,-0.221060839502612,0.255297141807409,0.331647108705132,-0.068979267133046,139,305,139,-0.110249479823595,-0.168771597852305,-0.0517273617948861,44,0.7,0,0.0437365966432753,0.209132964028331
"4144","bf0repSimBelow3",-0.00994519081894854,0.386031441791292,0.421882292513547,-0.0358508507222548,0.200721041353974,-0.119951148128179,0.275942471476709,0.304042933931645,-0.0466377431045883,80,268,80,-0.0105097678002908,-0.0489504178378237,0.027930882237242,44,0.7,0,9.89068204252983e-05,0.00994519081894854
"4145","bfrep0SimAbove3",0.221211363287514,0.472177516970928,0.437340217346948,0.0348372996239801,0.172085594746937,0.0292049981120996,0.318559123659521,0.309519604203112,0.00761580343612897,59,268,59,0.0187968549002377,-0.00656038571345995,0.0441540955139354,44,0.7,0,0.0489344672475205,0.221211363287514
"4146","BF01Below3",-0.0606185134780989,0.364606817348128,0.446367034539103,-0.0817602171909753,0.326665982983404,-0.0581435619904187,0.295659457869398,0.36,-0.0233176985810344,107,306,107,-0.0326124617708249,-0.0788480581820659,0.0136231346404162,44,0.7,0,0.00367460417629446,0.0606185134780989
"4147","bf10SimAbove3",0.145884519808229,0.445207002475211,0.418888552130967,0.0263184503442434,0.164399820767539,0.00598095317987743,0.327230236030363,0.331647108705132,0.00543868471345454,81,306,81,0.00674698696372152,-0.0234312552633848,0.0369252291908279,44,0.7,0,0.0212822931196775,0.145884519808229
"4148","BF0PBelow3",0.00720620386831986,0.397020808257693,0.426268513392488,-0.0292477051347947,0.19976304272623,-0.0579956638188777,0.297184285581459,0.36,-0.0146949511065185,105,306,105,-0.0206853947029196,-0.0528866750861827,0.0115158856803434,44,0.7,0,5.19293741917882e-05,0.00720620386831986
"4149","BFP0Above3",0.179386931958632,0.447521016575042,0.423315924133628,0.024205092441414,0.163125207925977,0.00860083514928418,0.341622144359361,0.356534973899094,0.0060312752292741,86,306,86,0.00647502388521817,-0.0375933710127544,0.0505434187831907,44,0.7,0,0.0321796713575308,0.179386931958632
"4150","Overall",-0.856936814276502,0.0593907379348843,0.404449028552332,-0.345058290617448,0.285708973554352,-0.956057554997275,0.0153633582318156,0.342828254415394,-0.275340505467221,314,314,305,-0.312545853317864,-0.34093567700424,-0.284156029631487,45,0.7,0.5,0.127403889385858,0.356936814276502
"4151","StatisticalSignificance",-0.430591506514295,0.241902876426992,0.424822469658289,-0.182919593231297,0.142143602048495,-0.451727843459644,0.189785067405939,0.34669477755082,-0.152577341577432,85,309,85,-0.179333053278101,-0.25820367094682,-0.100462435609382,45,0.7,0.5,0.00481753896795512,0.0694084934857048
"4152","Nonequivalence",-0.58372208010139,0.167678057730523,0.407200056160883,-0.23952199843036,0.198742692256917,-0.548135478049563,0.128172512056763,0.34,-0.191186513007495,137,305,137,-0.215512460545899,-0.28908489875274,-0.141940022339058,45,0.7,0.5,0.00700938669650355,0.0837220801013899
"4153","bf0repSimBelow3",-0.446552259864687,0.226987494165186,0.406181787313009,-0.179194293147823,0.133646622760807,-0.487461762814928,0.169499009569792,0.330235165637787,-0.146187078864415,90,281,90,-0.158528663157974,-0.222818498376667,-0.0942388279392823,45,0.7,0.5,0.00285666092557191,0.0534477401353126
"4154","bfrep0SimAbove3",-0.374833546947704,0.273346134508362,0.441142543243558,-0.167796408735195,0.138647754960313,-0.400580378161776,0.208865078854429,0.342828254415394,-0.131142851749616,59,281,59,-0.170999411259393,-0.263324894981348,-0.0786739275374386,45,0.7,0.5,0.0156666409696927,0.125166453052296
"4155","BF01Below3",-0.631771453568304,0.164336298498886,0.480300603209281,-0.315964304710394,0.379891238419678,-0.508681520595593,0.168350701790629,0.388423099718296,-0.191186513007495,105,306,105,-0.23308098507062,-0.29796170265908,-0.168200267482161,45,0.7,0.5,0.0173637159755037,0.131771453568304
"4156","bf10SimAbove3",-0.567205729213197,0.228596248112775,0.484963716536794,-0.25636746842402,0.318427422927982,-0.474615197906378,0.208865078854429,0.41774,-0.191092299125477,65,306,65,-0.241527521389352,-0.337057931778723,-0.145997110999981,45,0.7,0.5,0.00451661003907752,0.0672057292131967
"4157","BF0PBelow3",-0.452291182546825,0.230175959410963,0.44243122950739,-0.212255270096427,0.223394315446124,-0.485546370782161,0.169774014655715,0.354092528962243,-0.159780111321549,101,305,101,-0.185403012772613,-0.251739135707288,-0.119066889837938,45,0.7,0.5,0.0022761312627804,0.0477088174531752
"4158","BFP0Above3",-0.417529161991437,0.275271465061274,0.477499222258975,-0.202227757197701,0.15327001403347,-0.443425296010366,0.21947424722659,0.396705896912039,-0.173201125892206,65,305,65,-0.207479202535263,-0.316023543769527,-0.098934861300999,45,0.7,0.5,0.00680143912183471,0.0824708380085634
"4159","Overall",-0.767967441456059,0.106582460007699,0.404449028552332,-0.297866568544634,0.220452821060878,-0.726086735019333,0.0780307666012571,0.342828254415394,-0.236113489412796,314,314,305,-0.27144255357045,-0.306240411539782,-0.236644695601118,46,0.4,0.6,0.0282130613892945,0.167967441456059
"4160","StatisticalSignificance",-0.482275106685837,0.217009396321693,0.43077694443125,-0.213767548109557,0.172219854731778,-0.532664926682559,0.158932399485071,0.342828254415394,-0.188640270856371,138,307,138,-0.199163376565873,-0.249365169215674,-0.148961583916072,46,0.4,0.6,0.0138591505058311,0.117724893314163
"4161","Nonequivalence",-0.565556820111412,0.184519975433496,0.439388657079949,-0.254868681646454,0.21453789571158,-0.58386454525101,0.134791107673017,0.350393653256531,-0.20035006233197,178,305,178,-0.23569995143797,-0.302767301054574,-0.168632601821366,46,0.4,0.6,0.00118633264083766,0.0344431798885884
"4162","bf0repSimBelow3",-0.512110790628434,0.213713237761969,0.415212596818033,-0.201499359056064,0.155723161080108,-0.532664926682559,0.148224386464257,0.331647108705132,-0.178043144150088,124,273,124,-0.159848212218723,-0.182132966925723,-0.137563457511723,46,0.4,0.6,0.00772451312395902,0.0878892093715663
"4163","bfrep0SimAbove3",-0.439504643128873,0.259368371125406,0.438504713553413,-0.179136342428007,0.158957664382692,-0.487959288770429,0.194084575706355,0.388423099718296,-0.161830287286525,73,273,73,-0.156714983473835,-0.188517170176616,-0.124912796771055,46,0.4,0.6,0.0257587595771904,0.160495356871127
